lat,lon,alt,date,device,os,version
51.5385398865,-0.0431823320687,12.9868764877,2017-02-12 12:24:32,"iPhone8,1",10.2.1,1.1
51.5385398865,-0.0431823320687,12.9868764877,2017-02-12 12:24:32,"iPhone8,1",11.2.6,1
51.5373840332,-0.0492439568043,16,2017-02-12 22:34:40,"iPhone8,1",10.2.1,1.1
51.5373840332,-0.0492439568043,16,2017-02-12 22:34:40,"iPhone8,1",11.2.6,1
51.5303878784,-0.0550642423332,14.4603385925,2017-02-13 11:52:32,"iPhone8,1",10.2.1,1.1
51.5303878784,-0.0550642423332,14.4603385925,2017-02-13 11:52:32,"iPhone8,1",11.2.6,1
51.5299606323,-0.054725613445,16.2114562988,2017-02-13 12:39:28,"iPhone8,1",10.2.1,1.1
51.5299606323,-0.054725613445,16.2114562988,2017-02-13 12:39:28,"iPhone8,1",11.2.6,1
51.5173568726,-0.120383888483,29.6895828247,2017-02-13 13:00:48,"iPhone8,1",10.2.1,1.1
51.5173568726,-0.120383888483,29.6895828247,2017-02-13 13:00:48,"iPhone8,1",11.2.6,1
51.5085029602,-0.19599558413,28.0148887634,2017-02-13 13:11:28,"iPhone8,1",10.2.1,1.1
51.5085029602,-0.19599558413,28.0148887634,2017-02-13 13:11:28,"iPhone8,1",11.2.6,1
51.5002670288,-0.192122548819,19.0898971558,2017-02-13 13:17:52,"iPhone8,1",10.2.1,1.1
51.5002670288,-0.192122548819,19.0898971558,2017-02-13 13:17:52,"iPhone8,1",11.2.6,1
51.4968452454,-0.196954250336,9.00081634521,2017-02-13 13:43:28,"iPhone8,1",10.2.1,1.1
51.4968452454,-0.196954250336,9.00081634521,2017-02-13 13:43:28,"iPhone8,1",11.2.6,1
51.5006446838,-0.192602217197,18.3551139832,2017-02-13 14:24:00,"iPhone8,1",10.2.1,1.1
51.5006446838,-0.192602217197,18.3551139832,2017-02-13 14:24:00,"iPhone8,1",11.2.6,1
51.500415802,-0.192209273577,19,2017-02-13 14:28:16,"iPhone8,1",10.2.1,1.1
51.500415802,-0.192209273577,19,2017-02-13 14:28:16,"iPhone8,1",11.2.6,1
51.5182609558,-0.111842818558,23.0668334961,2017-02-13 14:45:20,"iPhone8,1",10.2.1,1.1
51.5182609558,-0.111842818558,23.0668334961,2017-02-13 14:45:20,"iPhone8,1",11.2.6,1
51.5272903442,-0.0554240643978,14.24259758,2017-02-13 14:53:52,"iPhone8,1",10.2.1,1.1
51.5272903442,-0.0554240643978,14.24259758,2017-02-13 14:53:52,"iPhone8,1",11.2.6,1
51.5317573547,-0.050970043987,16.350315094,2017-02-13 17:44:32,"iPhone8,1",10.2.1,1.1
51.5317573547,-0.050970043987,16.350315094,2017-02-13 17:44:32,"iPhone8,1",11.2.6,1
